dataset,external_gene_name,xci.class,celltype.organ.sample,measure,ratio.xi.expression,allele.count
SanRoman_persample,ARAF,nonPAR_inactive,7348C_XXYraw,raw,0.882352941,raw
SanRoman_persample,SRPX,nonPAR_variable,7348C_XXYraw,raw,0.607003891,raw
SanRoman_persample,DYNLT3,NA,7348C_XXYraw,raw,0.90772415,raw
SanRoman_persample,APOO,nonPAR_inactive,7348C_XXYraw,raw,0.590909091,raw
SanRoman_persample,RBBP7,nonPAR_variable,7348C_XXYraw,raw,0.666666667,raw
SanRoman_persample,SYAP1,nonPAR_escape,7348C_XXYraw,raw,0.745303626,raw
SanRoman_persample,GRPR,nonPAR_variable,7348C_XXYraw,raw,0.469444444,raw
SanRoman_persample,PIR,nonPAR_variable,7348C_XXYraw,raw,0.371428571,raw
SanRoman_persample,TMSB4X,nonPAR_unknown,7348C_XXYraw,raw,0.968860427,raw
SanRoman_persample,WWC3,nonPAR_inactive,7348C_XXYraw,raw,0.679425837,raw
SanRoman_persample,PNPLA4,nonPAR_escape,7348C_XXYraw,raw,0.689393939,raw
SanRoman_persample,PUDP,nonPAR_escape,7348C_XXYraw,raw,0.816749635,raw
SanRoman_persample,FAM50A,NA,7348C_XXYraw,raw,0.666666667,raw
SanRoman_persample,DDX3X,nonPAR_escape,7348C_XXYraw,raw,0.886198547,raw
SanRoman_persample,GDI1,NA,7348C_XXYraw,raw,0.92936803,raw
SanRoman_persample,XIST,nonPAR_escape,7348C_XXYraw,raw,0.111111111,raw
SanRoman_persample,SLC16A2,nonPAR_inactive,7348C_XXYraw,raw,0.785714286,raw
SanRoman_persample,GRIA3,nonPAR_variable,7348C_XXYraw,raw,0.333333333,raw
SanRoman_persample,NHSL2,nonPAR_variable,7348C_XXYraw,raw,0.923076923,raw
SanRoman_persample,PRPS1,nonPAR_inactive,7348C_XXYraw,raw,0.5,raw
SanRoman_persample,ARHGEF9,NA,7349C_XXYraw,raw,0.206896552,raw
SanRoman_persample,TMEM47,nonPAR_unknown,7349C_XXYraw,raw,0.492199687,raw
SanRoman_persample,TAB3,nonPAR_inactive,7349C_XXYraw,raw,0.458333333,raw
SanRoman_persample,CA5B,NA,7349C_XXYraw,raw,0.498563218,raw
SanRoman_persample,USP9X,nonPAR_escape,7349C_XXYraw,raw,0.755744256,raw
SanRoman_persample,RBBP7,nonPAR_variable,7349C_XXYraw,raw,0.744523219,raw
SanRoman_persample,TCEAL7,nonPAR_inactive,7349C_XXYraw,raw,0.142857143,raw
SanRoman_persample,PIGA,nonPAR_inactive,7349C_XXYraw,raw,0.863636364,raw
SanRoman_persample,ACOT9,nonPAR_inactive,7349C_XXYraw,raw,0.770068027,raw
SanRoman_persample,RPGR,nonPAR_inactive,7349C_XXYraw,raw,0.801948052,raw
SanRoman_persample,BCOR,nonPAR_inactive,7349C_XXYraw,raw,0.382352941,raw
SanRoman_persample,CTPS2,nonPAR_variable,7349C_XXYraw,raw,0.526570048,raw
SanRoman_persample,TRAPPC2,nonPAR_escape,7349C_XXYraw,raw,0.707352941,raw
SanRoman_persample,APOOL,nonPAR_inactive,7349C_XXYraw,raw,0.410658307,raw
SanRoman_persample,DYNLT3,NA,7349C_XXYraw,raw,0.576271186,raw
SanRoman_persample,SAT1,NA,7349C_XXYraw,raw,0.428571429,raw
SanRoman_persample,SMS,nonPAR_inactive,7349C_XXYraw,raw,0.837209302,raw
SanRoman_persample,GRPR,nonPAR_variable,7349C_XXYraw,raw,0.328253326,raw
SanRoman_persample,TCEANC,nonPAR_escape,7349C_XXYraw,raw,0.666305916,raw
SanRoman_persample,TMSB4X,nonPAR_unknown,7349C_XXYraw,raw,0.876923077,raw
SanRoman_persample,WWC3,nonPAR_inactive,7349C_XXYraw,raw,0.941176471,raw
SanRoman_persample,TBL1X,nonPAR_variable,7349C_XXYraw,raw,0.660300619,raw
SanRoman_persample,PNPLA4,nonPAR_escape,7349C_XXYraw,raw,0.777389277,raw
SanRoman_persample,XG,nonPAR_escape,7349C_XXYraw,raw,0.881355932,raw
SanRoman_persample,DDX3X,nonPAR_escape,7349C_XXYraw,raw,0.799227799,raw
SanRoman_persample,TRO,NA,7351C_XXYraw,raw,0.189189189,raw
SanRoman_persample,LAMP2,nonPAR_inactive,7351C_XXYraw,raw,0.255811499,raw
SanRoman_persample,SLC25A43,nonPAR_inactive,7351C_XXYraw,raw,0.204614836,raw
SanRoman_persample,MXRA5,nonPAR_escape,7351C_XXYraw,raw,0.265055418,raw
SanRoman_persample,STS,nonPAR_escape,7351C_XXYraw,raw,0.519177884,raw
SanRoman_persample,FMR1,nonPAR_inactive,7351C_XXYraw,raw,0.184,raw
SanRoman_persample,EDA2R,nonPAR_inactive,7351C_XXYraw,raw,0.251489851,raw
SanRoman_persample,MORC4,nonPAR_inactive,7351C_XXYraw,raw,0.336538462,raw
SanRoman_persample,RPS6KA6,nonPAR_inactive,7351C_XXYraw,raw,0.666666667,raw
SanRoman_persample,PRKX,nonPAR_escape,7351C_XXYraw,raw,0.371166415,raw
SanRoman_persample,RRAGB,nonPAR_inactive,7351C_XXYraw,raw,0.246376812,raw
SanRoman_persample,MAMLD1,nonPAR_inactive,7351C_XXYraw,raw,0.294541939,raw
SanRoman_persample,SYTL4,nonPAR_escape,7351C_XXYraw,raw,0.141176471,raw
SanRoman_persample,TMEM47,nonPAR_unknown,7351C_XXYraw,raw,0.21501386,raw
SanRoman_persample,SNX12,nonPAR_inactive,7351C_XXYraw,raw,0.20668693,raw
SanRoman_persample,DOCK11,nonPAR_inactive,7351C_XXYraw,raw,0.161290323,raw
SanRoman_persample,PLS3,nonPAR_variable,7351C_XXYraw,raw,0.198239798,raw
SanRoman_persample,KRBOX4,nonPAR_inactive,7351C_XXYraw,raw,0.3,raw
SanRoman_persample,FAM199X,NA,7351C_XXYraw,raw,0.228571429,raw
SanRoman_persample,ZFX,nonPAR_escape,7351C_XXYraw,raw,0.561951754,raw
SanRoman_persample,AMOT,nonPAR_inactive,7351C_XXYraw,raw,0.276989042,raw
SanRoman_persample,ZRSR2,nonPAR_escape,7351C_XXYraw,raw,0.75,raw
SanRoman_persample,PABPC5,NA,7351C_XXYraw,raw,0.545454545,raw
SanRoman_persample,ZNF41,nonPAR_inactive,7351C_XXYraw,raw,0.263157895,raw
SanRoman_persample,ZMYM3,NA,7351C_XXYraw,raw,0.297297297,raw
SanRoman_persample,TFE3,nonPAR_inactive,7351C_XXYraw,raw,0.161812298,raw
SanRoman_persample,RPS4X,nonPAR_escape,7351C_XXYraw,raw,0.726855209,raw
SanRoman_persample,SLC25A5,nonPAR_inactive,7351C_XXYraw,raw,0.215463441,raw
SanRoman_persample,ZNF185,nonPAR_inactive,7351C_XXYraw,raw,0.222222222,raw
SanRoman_persample,RBMX,nonPAR_inactive,7351C_XXYraw,raw,0.641025641,raw
SanRoman_persample,USP9X,nonPAR_escape,7351C_XXYraw,raw,0.291666667,raw
SanRoman_persample,HMGB3,nonPAR_inactive,7351C_XXYraw,raw,0.25,raw
SanRoman_persample,MAGED1,nonPAR_inactive,7351C_XXYraw,raw,0.226170333,raw
SanRoman_persample,ZBTB33,nonPAR_inactive,7351C_XXYraw,raw,0.204819277,raw
SanRoman_persample,SLC9A7,nonPAR_inactive,7351C_XXYraw,raw,0.18639702,raw
SanRoman_persample,VMA21,nonPAR_inactive,7351C_XXYraw,raw,0.313465347,raw
SanRoman_persample,TREX2,nonPAR_inactive,7351C_XXYraw,raw,0.285714286,raw
SanRoman_persample,GPRASP2,NA,7351C_XXYraw,raw,0.3,raw
SanRoman_persample,RLIM,nonPAR_inactive,7351C_XXYraw,raw,0.279315861,raw
SanRoman_persample,MED12,nonPAR_inactive,7351C_XXYraw,raw,0.230769231,raw
SanRoman_persample,HDAC6,nonPAR_inactive,7351C_XXYraw,raw,0.161290323,raw
SanRoman_persample,ZNF81,nonPAR_inactive,7351C_XXYraw,raw,0.3125,raw
SanRoman_persample,UBA1,nonPAR_escape,7351C_XXYraw,raw,0.431077694,raw
SanRoman_persample,HEPH,nonPAR_inactive,7351C_XXYraw,raw,0.206428267,raw
SanRoman_persample,ACOT9,nonPAR_inactive,7351C_XXYraw,raw,0.363146552,raw
SanRoman_persample,MID1IP1,nonPAR_inactive,7351C_XXYraw,raw,0.161290323,raw
SanRoman_persample,PHF8,nonPAR_inactive,7351C_XXYraw,raw,0.398617512,raw
SanRoman_persample,UBQLN2,NA,7351C_XXYraw,raw,0.363636364,raw
SanRoman_persample,IDS,nonPAR_inactive,7351C_XXYraw,raw,0.273921125,raw
SanRoman_persample,ARMCX3,nonPAR_inactive,7351C_XXYraw,raw,0.229591837,raw
SanRoman_persample,MAGEH1,NA,7351C_XXYraw,raw,0.189427313,raw
SanRoman_persample,ATG4A,nonPAR_inactive,7351C_XXYraw,raw,0.273132428,raw
SanRoman_persample,GYG2,nonPAR_escape,7351C_XXYraw,raw,0.260416667,raw
SanRoman_persample,RBM3,nonPAR_variable,7351C_XXYraw,raw,0.158536585,raw
SanRoman_persample,TRAPPC2,nonPAR_escape,7351C_XXYraw,raw,0.505175983,raw
SanRoman_persample,ARMCX6,NA,7351C_XXYraw,raw,0.328947368,raw
SanRoman_persample,MBTPS2,nonPAR_inactive,7351C_XXYraw,raw,0.259786049,raw
SanRoman_persample,FHL1,nonPAR_inactive,7351C_XXYraw,raw,0.224118943,raw
SanRoman_persample,ZNF75D,nonPAR_inactive,7351C_XXYraw,raw,0.352803862,raw
SanRoman_persample,GPC4,nonPAR_inactive,7351C_XXYraw,raw,0.133917068,raw
SanRoman_persample,ARMCX1,nonPAR_inactive,7351C_XXYraw,raw,0.361111111,raw
SanRoman_persample,CENPI,nonPAR_inactive,7351C_XXYraw,raw,0.4375,raw
SanRoman_persample,TSPAN6,nonPAR_variable,7351C_XXYraw,raw,0.2578125,raw
SanRoman_persample,APOOL,nonPAR_inactive,7351C_XXYraw,raw,0.410064935,raw
SanRoman_persample,SH3BGRL,nonPAR_variable,7351C_XXYraw,raw,0.238683128,raw
SanRoman_persample,HDAC8,nonPAR_inactive,7351C_XXYraw,raw,0.147058824,raw
SanRoman_persample,NHSL2,nonPAR_variable,7351C_XXYraw,raw,0.240740741,raw
SanRoman_persample,TAF1,nonPAR_inactive,7351C_XXYraw,raw,0.35,raw
SanRoman_persample,RPS6KA3,nonPAR_inactive,7351C_XXYraw,raw,0.167440972,raw
SanRoman_persample,PHKA2,nonPAR_inactive,7351C_XXYraw,raw,0.347826087,raw
SanRoman_persample,GRPR,nonPAR_variable,7351C_XXYraw,raw,0.151328273,raw
SanRoman_persample,PIR,nonPAR_variable,7351C_XXYraw,raw,0.311827957,raw
SanRoman_persample,TCEANC,nonPAR_escape,7351C_XXYraw,raw,0.3875,raw
SanRoman_persample,TMSB4X,nonPAR_unknown,7351C_XXYraw,raw,0.229648063,raw
SanRoman_persample,WWC3,nonPAR_inactive,7351C_XXYraw,raw,0.136363636,raw
SanRoman_persample,PNPLA4,nonPAR_escape,7351C_XXYraw,raw,0.375,raw
SanRoman_persample,PUDP,nonPAR_escape,7351C_XXYraw,raw,0.674035334,raw
SanRoman_persample,XG,nonPAR_escape,7351C_XXYraw,raw,0.393272749,raw
SanRoman_persample,GRIA3,nonPAR_variable,7351C_XXYraw,raw,0.235714286,raw
SanRoman_persample,SLC16A2,nonPAR_inactive,7351C_XXYraw,raw,0.271186441,raw
SanRoman_persample,DLG3,nonPAR_inactive,7352C_XXYraw,raw,0.531024531,raw
SanRoman_persample,LAMP2,nonPAR_inactive,7352C_XXYraw,raw,0.513937282,raw
SanRoman_persample,ARSD,nonPAR_escape,7352C_XXYraw,raw,0.285714286,raw
SanRoman_persample,STS,nonPAR_escape,7352C_XXYraw,raw,0.889444444,raw
SanRoman_persample,NXT2,nonPAR_inactive,7352C_XXYraw,raw,0.33117284,raw
SanRoman_persample,ABCD1,nonPAR_inactive,7352C_XXYraw,raw,0.55,raw
SanRoman_persample,FMR1,nonPAR_inactive,7352C_XXYraw,raw,0.394736842,raw
SanRoman_persample,HUWE1,nonPAR_inactive,7352C_XXYraw,raw,0.315789474,raw
SanRoman_persample,MAGED2,NA,7352C_XXYraw,raw,0.369760931,raw
SanRoman_persample,GLA,NA,7352C_XXYraw,raw,0.654220779,raw
SanRoman_persample,RAB9A,nonPAR_escape,7352C_XXYraw,raw,0.428571429,raw
SanRoman_persample,SLC35A2,nonPAR_inactive,7352C_XXYraw,raw,0.666666667,raw
SanRoman_persample,SCML2,nonPAR_inactive,7352C_XXYraw,raw,0.476190476,raw
SanRoman_persample,EIF2S3,nonPAR_escape,7352C_XXYraw,raw,0.621301775,raw
SanRoman_persample,SLC6A8,nonPAR_unknown,7352C_XXYraw,raw,0.64516129,raw
SanRoman_persample,MORC4,nonPAR_inactive,7352C_XXYraw,raw,0.386138614,raw
SanRoman_persample,MID2,nonPAR_variable,7352C_XXYraw,raw,0.317857143,raw
SanRoman_persample,PRKX,nonPAR_escape,7352C_XXYraw,raw,0.819444444,raw
SanRoman_persample,MAMLD1,nonPAR_inactive,7352C_XXYraw,raw,0.475652174,raw
SanRoman_persample,TAF1,nonPAR_inactive,7352C_XXYraw,raw,0.588235294,raw
SanRoman_persample,SNX12,nonPAR_inactive,7352C_XXYraw,raw,0.494252874,raw
SanRoman_persample,TBC1D8B,nonPAR_inactive,7352C_XXYraw,raw,0.785714286,raw
SanRoman_persample,DOCK11,nonPAR_inactive,7352C_XXYraw,raw,0.4375,raw
SanRoman_persample,HDX,nonPAR_inactive,7352C_XXYraw,raw,0.5,raw
SanRoman_persample,FAM199X,NA,7352C_XXYraw,raw,0.502155172,raw
SanRoman_persample,MECP2,nonPAR_inactive,7352C_XXYraw,raw,0.5,raw
SanRoman_persample,ZFX,nonPAR_escape,7352C_XXYraw,raw,0.71142105,raw
SanRoman_persample,C1GALT1C1,nonPAR_inactive,7352C_XXYraw,raw,0.406841652,raw
SanRoman_persample,FGF13,nonPAR_variable,7352C_XXYraw,raw,1,raw
SanRoman_persample,CLCN5,nonPAR_inactive,7352C_XXYraw,raw,0.875,raw
SanRoman_persample,ZRSR2,nonPAR_escape,7352C_XXYraw,raw,0.461538462,raw
SanRoman_persample,HCFC1,nonPAR_variable,7352C_XXYraw,raw,0.583333333,raw
SanRoman_persample,ZNF41,nonPAR_inactive,7352C_XXYraw,raw,0.375,raw
SanRoman_persample,ZMYM3,NA,7352C_XXYraw,raw,0.321428571,raw
SanRoman_persample,TFE3,nonPAR_inactive,7352C_XXYraw,raw,0.395348837,raw
SanRoman_persample,LRCH2,nonPAR_inactive,7352C_XXYraw,raw,0.269230769,raw
SanRoman_persample,SMC1A,nonPAR_escape,7352C_XXYraw,raw,0.76318743,raw
SanRoman_persample,USP9X,nonPAR_escape,7352C_XXYraw,raw,0.409090909,raw
SanRoman_persample,MED14,nonPAR_escape,7352C_XXYraw,raw,0.654320988,raw
SanRoman_persample,MAGED1,nonPAR_inactive,7352C_XXYraw,raw,0.386290323,raw
SanRoman_persample,ZBTB33,nonPAR_inactive,7352C_XXYraw,raw,0.382352941,raw
SanRoman_persample,CXorf38,nonPAR_escape,7352C_XXYraw,raw,0.222222222,raw
SanRoman_persample,SLC9A7,nonPAR_inactive,7352C_XXYraw,raw,0.352941176,raw
SanRoman_persample,VMA21,nonPAR_inactive,7352C_XXYraw,raw,0.478991597,raw
SanRoman_persample,RBBP7,nonPAR_variable,7352C_XXYraw,raw,0.731832904,raw
SanRoman_persample,TREX2,nonPAR_inactive,7352C_XXYraw,raw,0.543478261,raw
SanRoman_persample,BGN,nonPAR_inactive,7352C_XXYraw,raw,0.462707207,raw
SanRoman_persample,PHF6,nonPAR_inactive,7352C_XXYraw,raw,0.433962264,raw
SanRoman_persample,TCEAL7,nonPAR_inactive,7352C_XXYraw,raw,0.136363636,raw
SanRoman_persample,GEMIN8,nonPAR_escape,7352C_XXYraw,raw,0.579807692,raw
SanRoman_persample,UBA1,nonPAR_escape,7352C_XXYraw,raw,0.740812379,raw
SanRoman_persample,ACOT9,nonPAR_inactive,7352C_XXYraw,raw,0.37985348,raw
SanRoman_persample,GNL3L,nonPAR_inactive,7352C_XXYraw,raw,0.833333333,raw
SanRoman_persample,MID1IP1,nonPAR_inactive,7352C_XXYraw,raw,0.588571429,raw
SanRoman_persample,PHF8,nonPAR_inactive,7352C_XXYraw,raw,0.365987461,raw
SanRoman_persample,RPGR,nonPAR_inactive,7352C_XXYraw,raw,0.56,raw
SanRoman_persample,GSPT2,nonPAR_inactive,7352C_XXYraw,raw,0.909090909,raw
SanRoman_persample,IDS,nonPAR_inactive,7352C_XXYraw,raw,0.499695385,raw
SanRoman_persample,ARMCX3,nonPAR_inactive,7352C_XXYraw,raw,0.360294118,raw
SanRoman_persample,ATP7A,nonPAR_variable,7352C_XXYraw,raw,0.579166667,raw
SanRoman_persample,TAF9B,nonPAR_unknown,7352C_XXYraw,raw,0.224134791,raw
SanRoman_persample,CD99L2,nonPAR_inactive,7352C_XXYraw,raw,0.456013457,raw
SanRoman_persample,GYG2,nonPAR_escape,7352C_XXYraw,raw,0.428571429,raw
SanRoman_persample,RBM3,nonPAR_variable,7352C_XXYraw,raw,0.446568202,raw
SanRoman_persample,ARMCX4,nonPAR_inactive,7352C_XXYraw,raw,0.439316239,raw
SanRoman_persample,XIAP,nonPAR_inactive,7352C_XXYraw,raw,0.440616629,raw
SanRoman_persample,OCRL,nonPAR_inactive,7352C_XXYraw,raw,0.308333333,raw
SanRoman_persample,CHM,nonPAR_inactive,7352C_XXYraw,raw,0.387242333,raw
SanRoman_persample,CTPS2,nonPAR_variable,7352C_XXYraw,raw,1,raw
SanRoman_persample,TRAPPC2,nonPAR_escape,7352C_XXYraw,raw,0.480113636,raw
SanRoman_persample,MORF4L2,nonPAR_inactive,7352C_XXYraw,raw,0.342044581,raw
SanRoman_persample,PJA1,nonPAR_inactive,7352C_XXYraw,raw,0.567147415,raw
SanRoman_persample,SLC9A6,NA,7352C_XXYraw,raw,0.38961039,raw
SanRoman_persample,ZNF75D,nonPAR_inactive,7352C_XXYraw,raw,0.37922413,raw
SanRoman_persample,MOSPD1,nonPAR_inactive,7352C_XXYraw,raw,0.5830721,raw
SanRoman_persample,GPC4,nonPAR_inactive,7352C_XXYraw,raw,0.397727273,raw
SanRoman_persample,RBM41,nonPAR_inactive,7352C_XXYraw,raw,0.411030879,raw
SanRoman_persample,TCEAL4,nonPAR_inactive,7352C_XXYraw,raw,0.409181637,raw
SanRoman_persample,ARMCX1,nonPAR_inactive,7352C_XXYraw,raw,0.470520422,raw
SanRoman_persample,CENPI,nonPAR_inactive,7352C_XXYraw,raw,0.314128811,raw
SanRoman_persample,TRMT2B,nonPAR_inactive,7352C_XXYraw,raw,0.473684211,raw
SanRoman_persample,TSPAN6,nonPAR_variable,7352C_XXYraw,raw,0.617021277,raw
SanRoman_persample,APOOL,nonPAR_inactive,7352C_XXYraw,raw,0.5375,raw
SanRoman_persample,PGK1,nonPAR_inactive,7352C_XXYraw,raw,0.23800813,raw
SanRoman_persample,ATRX,nonPAR_inactive,7352C_XXYraw,raw,0.516129032,raw
SanRoman_persample,AR,nonPAR_inactive,7352C_XXYraw,raw,0.375,raw
SanRoman_persample,FGD1,nonPAR_inactive,7352C_XXYraw,raw,0.692307692,raw
SanRoman_persample,PLP2,nonPAR_inactive,7352C_XXYraw,raw,0.470588235,raw
SanRoman_persample,GRIPAP1,nonPAR_inactive,7352C_XXYraw,raw,0.352941176,raw
SanRoman_persample,TIMM17B,nonPAR_inactive,7352C_XXYraw,raw,0.555555556,raw
SanRoman_persample,DYNLT3,NA,7352C_XXYraw,raw,0.416352467,raw
SanRoman_persample,PRRG1,nonPAR_inactive,7352C_XXYraw,raw,0.376655926,raw
SanRoman_persample,GK,nonPAR_inactive,7352C_XXYraw,raw,0.409090909,raw
SanRoman_persample,SAT1,NA,7352C_XXYraw,raw,0.271153846,raw
SanRoman_persample,EIF1AX,nonPAR_escape,7352C_XXYraw,raw,0.957528958,raw
SanRoman_persample,SYAP1,nonPAR_escape,7352C_XXYraw,raw,0.262443439,raw
SanRoman_persample,GRPR,nonPAR_variable,7352C_XXYraw,raw,0.345350052,raw
SanRoman_persample,AP1S2,nonPAR_escape,7352C_XXYraw,raw,0.875,raw
SanRoman_persample,TCEANC,nonPAR_escape,7352C_XXYraw,raw,0.648809524,raw
SanRoman_persample,TMSB4X,nonPAR_unknown,7352C_XXYraw,raw,0.541580042,raw
SanRoman_persample,PRPS2,nonPAR_inactive,7352C_XXYraw,raw,0.32,raw
SanRoman_persample,WWC3,nonPAR_inactive,7352C_XXYraw,raw,0.425490196,raw
SanRoman_persample,PNPLA4,nonPAR_escape,7352C_XXYraw,raw,0.452651515,raw
SanRoman_persample,PUDP,nonPAR_escape,7352C_XXYraw,raw,0.883498928,raw
SanRoman_persample,XG,nonPAR_escape,7352C_XXYraw,raw,0.661252536,raw
SanRoman_persample,FANCB,nonPAR_inactive,7352C_XXYraw,raw,0.85,raw
SanRoman_persample,DDX3X,nonPAR_escape,7352C_XXYraw,raw,0.73447205,raw
SanRoman_persample,XIST,nonPAR_escape,7352C_XXYraw,raw,0.623076923,raw
SanRoman_persample,TMEM185A,nonPAR_inactive,7352C_XXYraw,raw,0.333333333,raw
SanRoman_persample,SLC16A2,nonPAR_inactive,7352C_XXYraw,raw,0.340425532,raw
SanRoman_persample,GRIA3,nonPAR_variable,7352C_XXYraw,raw,0.61971831,raw
SanRoman_persample,DNASE1L1,nonPAR_inactive,7383C_XXraw,raw,0.767753639,raw
SanRoman_persample,DLG3,nonPAR_inactive,7383C_XXraw,raw,0.5,raw
SanRoman_persample,SLC25A43,nonPAR_inactive,7383C_XXraw,raw,0.741292722,raw
SanRoman_persample,STS,nonPAR_escape,7383C_XXraw,raw,0.840909091,raw
SanRoman_persample,WDR13,nonPAR_inactive,7383C_XXraw,raw,0.744239631,raw
SanRoman_persample,ABCD1,nonPAR_inactive,7383C_XXraw,raw,0.750863473,raw
SanRoman_persample,FMR1,nonPAR_inactive,7383C_XXraw,raw,0.70212766,raw
SanRoman_persample,HUWE1,nonPAR_inactive,7383C_XXraw,raw,0.91025641,raw
SanRoman_persample,TIMP1,nonPAR_variable,7383C_XXraw,raw,0.689683406,raw
SanRoman_persample,MAGED2,NA,7383C_XXraw,raw,0.722578527,raw
SanRoman_persample,SLC35A2,nonPAR_inactive,7383C_XXraw,raw,0.714285714,raw
SanRoman_persample,EIF2S3,nonPAR_escape,7383C_XXraw,raw,0.759581882,raw
SanRoman_persample,MORC4,nonPAR_inactive,7383C_XXraw,raw,0.864583333,raw
SanRoman_persample,RPS6KA6,nonPAR_inactive,7383C_XXraw,raw,0.354166667,raw
SanRoman_persample,PRKX,nonPAR_escape,7383C_XXraw,raw,0.642857143,raw
SanRoman_persample,RRAGB,nonPAR_inactive,7383C_XXraw,raw,0.82,raw
SanRoman_persample,MAMLD1,nonPAR_inactive,7383C_XXraw,raw,0.578818334,raw
SanRoman_persample,CHST7,nonPAR_inactive,7383C_XXraw,raw,0.454545455,raw
SanRoman_persample,SNX12,nonPAR_inactive,7383C_XXraw,raw,0.855172414,raw
SanRoman_persample,TBC1D8B,nonPAR_inactive,7383C_XXraw,raw,1,raw
SanRoman_persample,DOCK11,nonPAR_inactive,7383C_XXraw,raw,0.861363636,raw
SanRoman_persample,AFF2,NA,7383C_XXraw,raw,0.589246311,raw
SanRoman_persample,TAB3,nonPAR_inactive,7383C_XXraw,raw,0.796875,raw
SanRoman_persample,PLS3,nonPAR_variable,7383C_XXraw,raw,0.925423729,raw
SanRoman_persample,FAM199X,NA,7383C_XXraw,raw,0.791666667,raw
SanRoman_persample,MECP2,nonPAR_inactive,7383C_XXraw,raw,0.84375,raw
SanRoman_persample,ZFX,nonPAR_escape,7383C_XXraw,raw,0.519592056,raw
SanRoman_persample,AMOT,nonPAR_inactive,7383C_XXraw,raw,0.737205802,raw
SanRoman_persample,ZRSR2,nonPAR_escape,7383C_XXraw,raw,0.794871795,raw
SanRoman_persample,ELF4,nonPAR_inactive,7383C_XXraw,raw,0.730769231,raw
SanRoman_persample,HCFC1,nonPAR_variable,7383C_XXraw,raw,0.590714928,raw
SanRoman_persample,AKAP17A,PAR1,7383C_XXraw,raw,0.762740184,raw
SanRoman_persample,MID1,nonPAR_inactive,7383C_XXraw,raw,0.695970696,raw
SanRoman_persample,CA5B,NA,7383C_XXraw,raw,0.60359408,raw
SanRoman_persample,PHF8,nonPAR_inactive,7383C_XXraw,raw,0.64,raw
SanRoman_persample,USP9X,nonPAR_escape,7383C_XXraw,raw,0.888198758,raw
SanRoman_persample,MED14,nonPAR_escape,7383C_XXraw,raw,0.730769231,raw
SanRoman_persample,CXorf38,nonPAR_escape,7383C_XXraw,raw,0.898305085,raw
SanRoman_persample,KLHL15,nonPAR_inactive,7383C_XXraw,raw,0.285185185,raw
SanRoman_persample,FAM120C,nonPAR_inactive,7383C_XXraw,raw,0.651785714,raw
SanRoman_persample,SLC9A7,nonPAR_inactive,7383C_XXraw,raw,0.757842809,raw
SanRoman_persample,RBBP7,nonPAR_variable,7383C_XXraw,raw,0.816737166,raw
SanRoman_persample,TREX2,nonPAR_inactive,7383C_XXraw,raw,0.578947368,raw
SanRoman_persample,BGN,nonPAR_inactive,7383C_XXraw,raw,0.611440643,raw
SanRoman_persample,TCEAL7,nonPAR_inactive,7383C_XXraw,raw,0.271186441,raw
SanRoman_persample,GEMIN8,nonPAR_escape,7383C_XXraw,raw,0.5,raw
SanRoman_persample,MED12,nonPAR_inactive,7383C_XXraw,raw,0.708333333,raw
SanRoman_persample,DHRSX,PAR1,7383C_XXraw,raw,0.769121574,raw
SanRoman_persample,UBA1,nonPAR_escape,7383C_XXraw,raw,0.935309973,raw
SanRoman_persample,RGN,nonPAR_inactive,7383C_XXraw,raw,0.117647059,raw
SanRoman_persample,ACOT9,nonPAR_inactive,7383C_XXraw,raw,0.782219905,raw
SanRoman_persample,GNL3L,nonPAR_inactive,7383C_XXraw,raw,0.703703704,raw
SanRoman_persample,ZNF81,nonPAR_inactive,7383C_XXraw,raw,0.555555556,raw
SanRoman_persample,RPGR,nonPAR_inactive,7383C_XXraw,raw,0.680769231,raw
SanRoman_persample,WASH6P,NA,7383C_XXraw,raw,0.333333333,raw
SanRoman_persample,IDS,nonPAR_inactive,7383C_XXraw,raw,0.805381216,raw
SanRoman_persample,TAF9B,nonPAR_unknown,7383C_XXraw,raw,0.878378378,raw
SanRoman_persample,BCOR,nonPAR_inactive,7383C_XXraw,raw,0.6,raw
SanRoman_persample,MAGEH1,NA,7383C_XXraw,raw,0.910828025,raw
SanRoman_persample,RAP2C,nonPAR_inactive,7383C_XXraw,raw,0.75,raw
SanRoman_persample,DMD,nonPAR_inactive,7383C_XXraw,raw,0.409090909,raw
SanRoman_persample,RPL10,nonPAR_inactive,7383C_XXraw,raw,0.472508215,raw
SanRoman_persample,BCAP31,nonPAR_inactive,7383C_XXraw,raw,0.807814021,raw
SanRoman_persample,UBE2A,nonPAR_inactive,7383C_XXraw,raw,0.966101695,raw
SanRoman_persample,CD99L2,nonPAR_inactive,7383C_XXraw,raw,0.802743456,raw
SanRoman_persample,RBM3,nonPAR_variable,7383C_XXraw,raw,0.734662931,raw
SanRoman_persample,STK26,nonPAR_inactive,7383C_XXraw,raw,0.75,raw
SanRoman_persample,ARMCX4,nonPAR_inactive,7383C_XXraw,raw,0.692647059,raw
SanRoman_persample,OPHN1,nonPAR_inactive,7383C_XXraw,raw,0.658948508,raw
SanRoman_persample,PDHA1,nonPAR_inactive,7383C_XXraw,raw,0.812106538,raw
SanRoman_persample,ZDHHC9,nonPAR_inactive,7383C_XXraw,raw,0.955555556,raw
