ENSEMBL_gene_id,HUGO_gene_id,chr,MASH beta,MASH sd,MASH LFSR,tissue
ENSG00000161277.10,THAP8,chr19,0.128658357,0.030823603,2.15733E-06,ADPSBQ
ENSG00000132623.15,ANKEF1,chr20,-0.15662156,0.034546494,2.20097E-06,ADPSBQ
ENSG00000075340.22,ADD2,chr2,0.29691001,0.064943965,2.3735E-06,ADPSBQ
ENSG00000176896.8,TCEANC,chrX,0.109473528,0.02371934,2.39619E-06,ADPSBQ
ENSG00000196136.17,SERPINA3,chr14,0.332710536,0.076817734,2.46523E-06,ADPSBQ
ENSG00000233639.5,PANTR1,chr2,-0.450900526,0.102687609,2.5124E-06,ADPSBQ
ENSG00000092621.11,PHGDH,chr1,0.252143318,0.06011578,2.54068E-06,ADPSBQ
ENSG00000104320.13,NBN,chr8,0.060962468,0.014657911,2.64404E-06,ADPSBQ
ENSG00000143486.15,EIF2D,chr1,-0.048853896,0.011397304,2.69071E-06,ADPSBQ
ENSG00000121361.3,KCNJ8,chr12,0.158753206,0.03572483,2.71726E-06,ADPSBQ
ENSG00000230978.1,LINC00160,chr21,-0.805528691,0.186814379,2.85625E-06,ADPSBQ
ENSG00000157796.17,WDR19,chr4,0.072731065,0.017366504,2.97725E-06,ADPSBQ
ENSG00000149970.14,CNKSR2,chrX,0.198652819,0.043857703,3.15893E-06,ADPSBQ
ENSG00000149485.18,FADS1,chr11,-0.31278863,0.074357662,3.19846E-06,ADPSBQ
ENSG00000137675.4,MMP27,chr11,-0.33780399,0.080619322,3.41398E-06,ADPSBQ
ENSG00000262003.1,,chr17,-0.352455275,0.081053117,3.58298E-06,ADPSBQ
ENSG00000235961.5,PNMA6A,chrX,0.262190901,0.062490681,3.59783E-06,ADPSBQ
ENSG00000197181.11,PIWIL2,chr8,-0.23627371,0.053326483,3.68248E-06,ADPSBQ
ENSG00000149269.9,PAK1,chr11,0.074886349,0.01700048,3.87449E-06,ADPSBQ
ENSG00000198734.10,F5,chr1,-0.384917377,0.08750558,3.91866E-06,ADPSBQ
ENSG00000198598.6,MMP17,chr12,-0.226614568,0.053806888,4.02995E-06,ADPSBQ
ENSG00000182379.9,NXPH4,chr12,0.334807315,0.079022618,4.18072E-06,ADPSBQ
ENSG00000203685.9,STUM,chr1,-0.192400304,0.043935027,4.21109E-06,ADPSBQ
ENSG00000069431.11,ABCC9,chr12,0.123849454,0.028153481,4.43528E-06,ADPSBQ
ENSG00000108018.15,SORCS1,chr10,-0.293372408,0.070059729,4.59837E-06,ADPSBQ
ENSG00000123595.7,RAB9A,chrX,0.076097894,0.017042542,4.59887E-06,ADPSBQ
ENSG00000119946.10,CNNM1,chr10,0.322639576,0.07656484,4.83441E-06,ADPSBQ
ENSG00000141198.14,TOM1L1,chr17,-0.13933756,0.03415387,4.91508E-06,ADPSBQ
ENSG00000138650.8,PCDH10,chr4,-0.428996318,0.100863644,5.12455E-06,ADPSBQ
ENSG00000171621.13,SPSB1,chr1,0.115722974,0.027728325,5.2106E-06,ADPSBQ
ENSG00000130066.16,SAT1,chrX,-0.115493333,0.028414527,5.27901E-06,ADPSBQ
ENSG00000234177.5,LINC01114,chr2,-0.604262041,0.142161356,5.36488E-06,ADPSBQ
ENSG00000131966.13,ACTR10,chr14,0.044767574,0.010907936,5.57813E-06,ADPSBQ
ENSG00000272189.1,,chr6,-0.808982386,0.207819056,5.68689E-06,ADPSBQ
ENSG00000277737.3,,chr9,-0.188404389,0.045531586,5.72263E-06,ADPSBQ
ENSG00000104763.18,ASAH1,chr8,0.098901464,0.024345012,5.92522E-06,ADPSBQ
ENSG00000101911.12,PRPS2,chrX,-0.114092232,0.027589807,5.98608E-06,ADPSBQ
ENSG00000165695.9,AK8,chr9,-0.151409052,0.035338326,6.15849E-06,ADPSBQ
ENSG00000237238.2,BMS1P10,chr9,0.520912068,0.116550167,6.16983E-06,ADPSBQ
ENSG00000273442.1,,chr22,-0.377862162,0.084937744,6.26881E-06,ADPSBQ
ENSG00000240371.1,RPS4XP13,chr11,0.375952821,0.079649081,6.2964E-06,ADPSBQ
ENSG00000239697.10,TNFSF12,chr17,-0.059196284,0.013922762,6.36116E-06,ADPSBQ
ENSG00000175701.10,MTLN,chr2,-0.107291555,0.024072079,6.52195E-06,ADPSBQ
ENSG00000131711.14,MAP1B,chr5,-0.121752329,0.030667255,6.55265E-06,ADPSBQ
ENSG00000143013.12,LMO4,chr1,-0.087629583,0.02175238,6.58008E-06,ADPSBQ
ENSG00000131771.13,PPP1R1B,chr17,-0.287043715,0.06978078,6.70226E-06,ADPSBQ
ENSG00000188026.12,RILPL1,chr12,-0.06509609,0.01578733,6.88668E-06,ADPSBQ
ENSG00000166770.10,ZNF667-AS1,chr19,0.106421864,0.025257759,6.89505E-06,ADPSBQ
ENSG00000176381.5,PRR18,chr6,-0.484221699,0.120429681,6.92335E-06,ADPSBQ
ENSG00000137869.14,CYP19A1,chr15,-0.398022256,0.090508837,7.11122E-06,ADPSBQ
ENSG00000158856.17,DMTN,chr8,-0.143305422,0.033838993,7.3493E-06,ADPSBQ
ENSG00000026508.17,CD44,chr11,-0.115030937,0.027961133,7.59381E-06,ADPSBQ
ENSG00000075239.13,ACAT1,chr11,0.063805273,0.01542003,7.66732E-06,ADPSBQ
ENSG00000257259.1,LINC02388,chr12,-0.637787068,0.14750381,7.6781E-06,ADPSBQ
ENSG00000265491.4,RNF115,chr1,0.060025101,0.015141209,7.8393E-06,ADPSBQ
ENSG00000125965.8,GDF5,chr20,0.438099375,0.108113801,7.85751E-06,ADPSBQ
ENSG00000006747.14,SCIN,chr7,0.360551826,0.088671867,7.9282E-06,ADPSBQ
ENSG00000259495.2,,chr15,-0.503779118,0.120325284,7.9744E-06,ADPSBQ
ENSG00000136052.9,SLC41A2,chr12,0.104890347,0.025704411,8.07208E-06,ADPSBQ
ENSG00000152779.13,SLC16A12,chr10,-0.306969476,0.071682573,8.31239E-06,ADPSBQ
ENSG00000111052.7,LIN7A,chr12,0.09791727,0.023722837,8.37995E-06,ADPSBQ
ENSG00000173809.17,TDRD12,chr19,0.768536103,0.117148049,8.51007E-06,ADPSBQ
ENSG00000267279.1,,chr18,-0.392785431,0.082759348,8.98136E-06,ADPSBQ
ENSG00000036473.6,OTC,chrX,0.566883699,0.137190066,9.06453E-06,ADPSBQ
ENSG00000275340.1,FGD5P1,chr3,-0.331528667,0.075980509,9.14379E-06,ADPSBQ
ENSG00000111215.11,PRR4,chr12,0.014133563,0.005623288,9.30544E-06,ADPSBQ
ENSG00000152784.15,PRDM8,chr4,-0.162929823,0.038127481,9.42094E-06,ADPSBQ
ENSG00000138640.14,FAM13A,chr4,0.145902647,0.035061988,9.4416E-06,ADPSBQ
ENSG00000213185.6,FAM24B,chr10,-0.178911242,0.042515618,9.72099E-06,ADPSBQ
ENSG00000054793.13,ATP9A,chr20,-0.091543933,0.022269737,9.75024E-06,ADPSBQ
ENSG00000147889.17,CDKN2A,chr9,0.300216054,0.070233374,9.86445E-06,ADPSBQ
ENSG00000087299.11,L2HGDH,chr14,0.083352679,0.020515046,1.10585E-05,ADPSBQ
ENSG00000127863.15,TNFRSF19,chr13,-0.265034034,0.062629533,1.11295E-05,ADPSBQ
ENSG00000116039.11,ATP6V1B1,chr2,0.240586509,0.056766333,1.15435E-05,ADPSBQ
ENSG00000148019.12,CEP78,chr9,0.061814396,0.014988186,1.16142E-05,ADPSBQ
ENSG00000161682.14,FAM171A2,chr17,0.214606992,0.056019369,1.21963E-05,ADPSBQ
ENSG00000107560.10,RAB11FIP2,chr10,-0.053439666,0.014241069,1.22505E-05,ADPSBQ
ENSG00000132692.18,BCAN,chr1,0.281266405,0.071732037,1.23388E-05,ADPSBQ
ENSG00000198373.12,WWP2,chr16,-0.066659284,0.016868199,1.25303E-05,ADPSBQ
ENSG00000022556.15,NLRP2,chr19,0.476823445,0.112454477,1.28751E-05,ADPSBQ
ENSG00000152669.8,CCNO,chr5,0.387522056,0.089904883,1.29477E-05,ADPSBQ
ENSG00000085377.13,PREP,chr6,0.04809075,0.011764568,1.32143E-05,ADPSBQ
ENSG00000180921.6,FAM83H,chr8,-0.162562816,0.040500015,1.33557E-05,ADPSBQ
ENSG00000118526.6,TCF21,chr6,0.277734611,0.070491265,1.33965E-05,ADPSBQ
ENSG00000067113.16,PLPP1,chr5,0.100604471,0.026019827,1.34465E-05,ADPSBQ
ENSG00000155868.7,MED7,chr5,-0.057581382,0.014322948,1.3584E-05,ADPSBQ
ENSG00000136010.13,ALDH1L2,chr12,-0.118458713,0.028684107,1.36505E-05,ADPSBQ
ENSG00000188763.4,FZD9,chr7,0.253555202,0.061919331,1.39102E-05,ADPSBQ
ENSG00000047230.14,CTPS2,chrX,0.058315761,0.013858341,1.43467E-05,ADPSBQ
ENSG00000189134.3,NKAPL,chr6,-0.154012912,0.037463018,1.44206E-05,ADPSBQ
ENSG00000133937.4,GSC,chr14,0.15868089,0.041147839,1.48353E-05,ADPSBQ
ENSG00000065911.11,MTHFD2,chr2,-0.112298314,0.029456185,1.54889E-05,ADPSBQ
ENSG00000067141.16,NEO1,chr15,-0.108533733,0.029261008,1.58006E-05,ADPSBQ
ENSG00000006377.10,DLX6,chr7,0.40572013,0.104535976,1.59267E-05,ADPSBQ
ENSG00000172534.13,HCFC1,chrX,0.049749697,0.012126579,1.61267E-05,ADPSBQ
ENSG00000277112.3,ANKRD20A21P,chr20,-0.586458732,0.134132092,1.61895E-05,ADPSBQ
ENSG00000163541.11,SUCLG1,chr2,0.054737957,0.014631817,1.68938E-05,ADPSBQ
ENSG00000118971.7,CCND2,chr12,0.137567479,0.03789993,1.69503E-05,ADPSBQ
ENSG00000168781.21,PPIP5K1,chr15,0.103220399,0.028111962,1.69817E-05,ADPSBQ
ENSG00000163629.12,PTPN13,chr4,0.089146709,0.022342728,1.71395E-05,ADPSBQ
ENSG00000257556.1,LINC02298,chr14,0.250218034,0.065773952,1.71663E-05,ADPSBQ
ENSG00000104490.17,NCALD,chr8,0.158167442,0.040052287,1.72734E-05,ADPSBQ
ENSG00000197465.13,GYPE,chr4,-0.145005307,0.035909211,1.72898E-05,ADPSBQ
ENSG00000197565.15,COL4A6,chrX,-0.244343179,0.061258872,1.73088E-05,ADPSBQ
ENSG00000188257.10,PLA2G2A,chr1,0.341829705,0.087349068,1.76117E-05,ADPSBQ
ENSG00000108389.9,MTMR4,chr17,0.089482035,0.027941015,1.76186E-05,ADPSBQ
ENSG00000063241.7,ISOC2,chr19,0.082291003,0.020131899,1.81989E-05,ADPSBQ
ENSG00000153976.2,HS3ST3A1,chr17,0.316423549,0.081750717,1.84264E-05,ADPSBQ
ENSG00000239521.7,CASTOR3,chr7,-0.109806784,0.027180802,1.84937E-05,ADPSBQ
ENSG00000267534.2,S1PR2,chr19,0.112995999,0.030200081,1.87063E-05,ADPSBQ
ENSG00000135951.14,TSGA10,chr2,-0.204322656,0.046761057,1.91675E-05,ADPSBQ
ENSG00000148965.9,SAA4,chr11,0.759678021,0.240830241,1.92501E-05,ADPSBQ
ENSG00000184194.5,GPR173,chrX,0.093680748,0.02553311,2.01657E-05,ADPSBQ
ENSG00000266050.2,,chr17,-0.364154078,0.087130115,2.01702E-05,ADPSBQ
ENSG00000006128.11,TAC1,chr7,-0.567417386,0.146438041,2.03491E-05,ADPSBQ
ENSG00000166183.15,ASPG,chr14,0.386676249,0.102986951,2.06103E-05,ADPSBQ
ENSG00000035681.7,NSMAF,chr8,-0.044815505,0.011148104,2.07542E-05,ADPSBQ
ENSG00000097033.14,SH3GLB1,chr1,-0.037795359,0.00944912,2.10158E-05,ADPSBQ
ENSG00000057593.13,F7,chr13,0.346991289,0.092196769,2.12108E-05,ADPSBQ
ENSG00000181788.3,SIAH2,chr3,-0.084177881,0.021034611,2.16057E-05,ADPSBQ
ENSG00000181690.7,PLAG1,chr8,0.23072625,0.057978585,2.16596E-05,ADPSBQ
ENSG00000128656.13,CHN1,chr2,-0.089700766,0.022264269,2.16631E-05,ADPSBQ
ENSG00000082516.8,GEMIN5,chr5,-0.082911426,0.02123736,2.17248E-05,ADPSBQ
ENSG00000076344.15,RGS11,chr16,-0.251030223,0.064939064,2.23772E-05,ADPSBQ
ENSG00000104381.12,GDAP1,chr8,0.086964232,0.022772681,2.31396E-05,ADPSBQ
ENSG00000214541.3,RPS4XP3,chr20,0.398927015,0.097064689,2.34863E-05,ADPSBQ
ENSG00000127603.23,MACF1,chr1,-0.060203446,0.015058964,2.47162E-05,ADPSBQ
ENSG00000184470.20,TXNRD2,chr22,0.059618025,0.016024715,2.49266E-05,ADPSBQ
ENSG00000184156.16,KCNQ3,chr8,-0.224172916,0.058375076,2.49568E-05,ADPSBQ
ENSG00000079931.14,MOXD1,chr6,-0.284648547,0.072150764,2.58319E-05,ADPSBQ
ENSG00000162706.12,CADM3,chr1,0.21262347,0.055941137,2.69583E-05,ADPSBQ
ENSG00000171596.6,NMUR1,chr2,0.199168883,0.051934103,2.7675E-05,ADPSBQ
ENSG00000136813.14,ECPAS,chr9,-0.040534027,0.010282199,2.80355E-05,ADPSBQ
ENSG00000156466.9,GDF6,chr8,0.320883095,0.083076981,2.85474E-05,ADPSBQ
ENSG00000188153.12,COL4A5,chrX,-0.156608821,0.03888029,2.86119E-05,ADPSBQ
ENSG00000133216.16,EPHB2,chr1,0.18286305,0.046937161,2.90967E-05,ADPSBQ
ENSG00000167815.11,PRDX2,chr19,0.06488247,0.01668033,2.95047E-05,ADPSBQ
ENSG00000196323.12,ZBTB44,chr11,-0.039330067,0.010489261,3.04155E-05,ADPSBQ
ENSG00000110786.17,PTPN5,chr11,-0.456567802,0.115606735,3.06902E-05,ADPSBQ
ENSG00000262814.7,MRPL12,chr17,0.063440518,0.016989348,3.09166E-05,ADPSBQ
ENSG00000168734.13,PKIG,chr20,-0.076306049,0.019387051,3.10369E-05,ADPSBQ
ENSG00000128272.14,ATF4,chr22,-0.063124331,0.017295954,3.23524E-05,ADPSBQ
ENSG00000008018.8,PSMB1,chr6,0.032711487,0.008364878,3.23706E-05,ADPSBQ
ENSG00000125813.13,PAX1,chr20,-0.750038456,0.190531293,3.27601E-05,ADPSBQ
ENSG00000145819.15,ARHGAP26,chr5,0.095732821,0.025594887,3.3363E-05,ADPSBQ
ENSG00000138161.13,CUZD1,chr10,-0.275164927,0.070372768,3.3824E-05,ADPSBQ
ENSG00000108448.20,TRIM16L,chr17,-0.177346808,0.057335222,3.50903E-05,ADPSBQ
ENSG00000143850.13,PLEKHA6,chr1,0.204562621,0.05693699,3.51494E-05,ADPSBQ
ENSG00000172164.13,SNTB1,chr8,-0.13672798,0.035190343,3.55733E-05,ADPSBQ
ENSG00000162426.14,SLC45A1,chr1,0.108248598,0.02770504,3.58353E-05,ADPSBQ
ENSG00000082781.11,ITGB5,chr3,-0.075721506,0.020156623,3.58367E-05,ADPSBQ
ENSG00000157502.13,MUM1L1,chrX,-0.363762759,0.091234835,3.61313E-05,ADPSBQ
ENSG00000151090.17,THRB,chr3,0.07585008,0.019763875,3.62034E-05,ADPSBQ
ENSG00000186340.14,THBS2,chr6,-0.167965151,0.04554724,3.65571E-05,ADPSBQ
ENSG00000198793.12,MTOR,chr1,-0.050015263,0.01301399,3.67797E-05,ADPSBQ
ENSG00000007174.17,DNAH9,chr17,-0.215531555,0.05614543,3.71559E-05,ADPSBQ
ENSG00000180340.6,FZD2,chr17,-0.189238156,0.049375393,3.7315E-05,ADPSBQ
ENSG00000179627.9,ZBTB42,chr14,-0.116993665,0.030494178,3.74378E-05,ADPSBQ
ENSG00000109743.10,BST1,chr4,0.096782522,0.026059563,3.75688E-05,ADPSBQ
ENSG00000118985.15,ELL2,chr5,-0.114262658,0.028704406,3.78613E-05,ADPSBQ
ENSG00000141562.17,NARF,chr17,0.058985767,0.015385213,3.79914E-05,ADPSBQ
ENSG00000106049.8,HIBADH,chr7,0.048250071,0.013130512,3.82189E-05,ADPSBQ
ENSG00000142549.9,IGLON5,chr19,0.321376808,0.088355766,3.82833E-05,ADPSBQ
ENSG00000155729.12,KCTD18,chr2,-0.039096664,0.010707463,3.85333E-05,ADPSBQ
ENSG00000186417.13,GLDN,chr15,-0.317423324,0.087592345,3.90824E-05,ADPSBQ
ENSG00000115361.7,ACADL,chr2,-0.165029279,0.041943596,3.9967E-05,ADPSBQ
ENSG00000272079.2,,chr16,0.277527801,0.075086002,4.05629E-05,ADPSBQ
ENSG00000164647.8,STEAP1,chr7,0.134332428,0.03461395,4.08211E-05,ADPSBQ
ENSG00000163904.12,SENP2,chr3,0.045606098,0.011984267,4.08501E-05,ADPSBQ
ENSG00000063660.8,GPC1,chr2,-0.109767213,0.029372597,4.20247E-05,ADPSBQ
ENSG00000064393.15,HIPK2,chr7,0.09244338,0.025225789,4.235E-05,ADPSBQ
ENSG00000187715.13,KBTBD12,chr3,-0.266107395,0.068489641,4.29306E-05,ADPSBQ
ENSG00000135525.18,MAP7,chr6,-0.143371848,0.038581844,4.45268E-05,ADPSBQ
ENSG00000168906.12,MAT2A,chr2,-0.142675573,0.048404602,4.60396E-05,ADPSBQ
ENSG00000138002.14,IFT172,chr2,0.046805765,0.013139963,4.80432E-05,ADPSBQ
ENSG00000127324.8,TSPAN8,chr12,0.252200764,0.065752284,4.88195E-05,ADPSBQ
ENSG00000174842.16,GLMN,chr1,0.063769979,0.017542897,4.89374E-05,ADPSBQ
ENSG00000179796.11,LRRC3B,chr3,0.657946082,0.172663322,4.89407E-05,ADPSBQ
ENSG00000188613.6,NANOS1,chr10,-0.291451542,0.078017571,4.98476E-05,ADPSBQ
ENSG00000198848.12,CES1,chr16,0.239540321,0.060587473,5.10245E-05,ADPSBQ
ENSG00000204740.10,MALRD1,chr10,-0.455153015,0.129445575,5.1076E-05,ADPSBQ
ENSG00000152642.10,GPD1L,chr3,0.091546041,0.024088099,5.15607E-05,ADPSBQ
ENSG00000166342.18,NETO1,chr18,0.479799263,0.126995056,5.16322E-05,ADPSBQ
ENSG00000229689.3,,chr2,-0.156886707,0.04060058,5.16363E-05,ADPSBQ
ENSG00000178878.12,APOLD1,chr12,0.166715105,0.04426188,5.17187E-05,ADPSBQ
ENSG00000182272.11,B4GALNT4,chr11,0.239355041,0.064201736,5.29748E-05,ADPSBQ
ENSG00000178163.7,ZNF518B,chr4,-0.093890811,0.024378183,5.31401E-05,ADPSBQ
ENSG00000172824.14,CES4A,chr16,-0.259307864,0.067981458,5.33573E-05,ADPSBQ
ENSG00000078070.12,MCCC1,chr3,0.083208042,0.022341085,5.48433E-05,ADPSBQ
ENSG00000120708.16,TGFBI,chr5,-0.153799724,0.039933369,5.53433E-05,ADPSBQ
ENSG00000119283.15,TRIM67,chr1,0.614994938,0.167937867,5.59004E-05,ADPSBQ
ENSG00000205542.10,TMSB4X,chrX,-0.06615308,0.018524263,5.61344E-05,ADPSBQ
ENSG00000269124.1,,chr19,0.144951059,0.039360989,5.66847E-05,ADPSBQ
ENSG00000082269.16,FAM135A,chr6,-0.053963372,0.014832814,5.8049E-05,ADPSBQ
ENSG00000116285.12,ERRFI1,chr1,0.148953041,0.053192227,5.88117E-05,ADPSBQ
ENSG00000279413.1,,chrX,0.255488797,0.064117024,5.89287E-05,ADPSBQ
ENSG00000249142.1,,chr5,0.545817152,0.144682786,5.95578E-05,ADPSBQ
ENSG00000134253.9,TRIM45,chr1,0.081049108,0.022857042,6.11515E-05,ADPSBQ
ENSG00000198354.6,DCAF12L2,chrX,0.183698725,0.054429198,6.12036E-05,ADPSBQ
ENSG00000185010.13,F8,chrX,0.155548465,0.043808353,6.12384E-05,ADPSBQ
ENSG00000282870.1,FRG1DP,chr20,-0.3409237,0.08550743,6.31457E-05,ADPSBQ
ENSG00000175426.10,PCSK1,chr5,-0.352147928,0.089756855,6.35435E-05,ADPSBQ
ENSG00000156253.6,RWDD2B,chr21,-0.059886366,0.016201955,6.39882E-05,ADPSBQ
ENSG00000104889.5,RNASEH2A,chr19,0.064264177,0.017045286,6.49586E-05,ADPSBQ
ENSG00000129038.15,LOXL1,chr15,0.126460764,0.033575657,6.54451E-05,ADPSBQ
ENSG00000250579.1,,chr5,0.489674755,0.140267432,6.60053E-05,ADPSBQ
ENSG00000133027.17,PEMT,chr17,-0.169509734,0.047455471,6.64504E-05,ADPSBQ
ENSG00000036530.8,CYP46A1,chr14,0.124974473,0.034089651,6.71779E-05,ADPSBQ
ENSG00000105146.12,AURKC,chr19,-0.140039325,0.036139054,6.77521E-05,ADPSBQ
ENSG00000102547.18,CAB39L,chr13,0.152084884,0.040635675,6.79039E-05,ADPSBQ
ENSG00000185960.13,SHOX,chrX,-0.443188871,0.116580209,6.86209E-05,ADPSBQ
ENSG00000112079.8,STK38,chr6,0.06031182,0.017011042,6.90862E-05,ADPSBQ
ENSG00000186281.12,GPAT2,chr2,-0.262507756,0.061611902,6.99889E-05,ADPSBQ
ENSG00000188338.14,SLC38A3,chr3,0.31618503,0.085234674,7.13511E-05,ADPSBQ
ENSG00000229807.10,XIST,chrX,9.942181313,0.072491988,0,ADPVSC
ENSG00000147050.14,KDM6A,chrX,0.65596764,0.012609926,0,ADPVSC
ENSG00000126012.11,KDM5C,chrX,0.428666305,0.00959536,0,ADPVSC
ENSG00000214717.11,ZBED1,chrX,-0.288104032,0.015264545,0,ADPVSC
ENSG00000002586.18,CD99,chrX,-0.359997176,0.014358721,0,ADPVSC
ENSG00000237949.1,LINC00844,chr10,-1.1340006,0.122929995,0,ADPVSC
ENSG00000223773.7,CD99P1,chrX,-0.335222933,0.024999682,0,ADPVSC
ENSG00000258484.3,SPESP1,chr15,-0.704553082,0.05925114,0,ADPVSC
ENSG00000205611.4,LINC01597,chr20,-1.291274364,0.089709451,0,ADPVSC
ENSG00000080007.7,DDX43,chr6,-0.883561737,0.071082331,0,ADPVSC
ENSG00000169084.13,DHRSX,chrX,-0.184561324,0.017873138,0,ADPVSC
ENSG00000134882.15,UBAC2,chr13,-0.109855432,0.013303617,0,ADPVSC
ENSG00000273203.1,,chr22,-0.534040087,0.021567977,0,ADPVSC
ENSG00000237438.7,CECR7,chr22,-0.600265167,0.066513029,0,ADPVSC
ENSG00000182162.10,P2RY8,chrX,-0.438381847,0.052356749,0,ADPVSC
ENSG00000198034.10,RPS4X,chrX,0.477009688,0.013665103,1.6876E-251,ADPVSC
ENSG00000005889.15,ZFX,chrX,0.562017057,0.016429001,2.8704E-239,ADPVSC
ENSG00000173674.10,EIF1AX,chrX,0.438501644,0.012648698,5.8344E-238,ADPVSC
ENSG00000215301.9,DDX3X,chrX,0.415709922,0.014571573,1.4371E-170,ADPVSC
ENSG00000130021.13,PUDP,chrX,0.481948694,0.01736545,6.0348E-159,ADPVSC
ENSG00000006757.11,PNPLA4,chrX,0.426350226,0.017080138,4.26E-132,ADPVSC
ENSG00000225470.7,JPX,chrX,0.479636992,0.021367111,5.6306E-102,ADPVSC
ENSG00000072501.17,SMC1A,chrX,0.240245526,0.010628748,1.28867E-95,ADPVSC
ENSG00000056998.19,GYG2,chrX,0.785005309,0.038317031,2.82258E-94,ADPVSC
ENSG00000169249.12,ZRSR2,chrX,0.365727756,0.019027962,1.04751E-79,ADPVSC
ENSG00000130741.10,EIF2S3,chrX,0.261966126,0.013466403,2.00947E-78,ADPVSC
ENSG00000101846.6,STS,chrX,0.361413734,0.020722203,1.659E-63,ADPVSC
ENSG00000006756.15,ARSD,chrX,0.341067102,0.020045197,1.63341E-62,ADPVSC
ENSG00000169895.5,SYAP1,chrX,0.234536262,0.014715229,5.66263E-56,ADPVSC
ENSG00000130985.16,UBA1,chrX,0.133015725,0.00959648,1.41711E-39,ADPVSC
ENSG00000086712.12,TXLNG,chrX,0.274457281,0.020262382,3.55579E-39,ADPVSC
ENSG00000103449.11,SALL1,chr16,1.910976636,0.151282236,9.08546E-38,ADPVSC
ENSG00000186312.10,CA5BP1,chrX,0.248943652,0.018637112,6.18861E-37,ADPVSC
ENSG00000184368.15,MAP7D2,chrX,0.894841014,0.071764803,6.22592E-36,ADPVSC
ENSG00000183943.5,PRKX,chrX,0.215187127,0.018361705,1.27107E-31,ADPVSC
ENSG00000188419.13,CHM,chrX,0.130107423,0.011627058,6.58792E-28,ADPVSC
ENSG00000137868.18,STRA6,chr15,1.156734606,0.131164199,1.29692E-23,ADPVSC
ENSG00000196433.12,ASMT,chrX,0.684425762,0.075782423,6.6683E-20,ADPVSC
ENSG00000224975.1,INE1,chrX,0.234563757,0.023197951,1.35403E-19,ADPVSC
ENSG00000234335.1,RPS4XP11,chr10,0.521033201,0.057599978,2.05008E-19,ADPVSC
ENSG00000101951.16,PAGE4,chrX,1.790945678,0.180649744,3.06999E-19,ADPVSC
ENSG00000147113.16,DIPK2B,chrX,0.178867684,0.020573286,4.21231E-18,ADPVSC
ENSG00000228906.1,,chrX,0.552159693,0.051874619,4.64296E-18,ADPVSC
ENSG00000149531.15,FRG1BP,chr20,-0.427444818,0.029994998,1.11022E-16,ADPVSC
ENSG00000282826.1,FRG1CP,chr20,-0.369244718,0.028338021,1.11022E-16,ADPVSC
ENSG00000197976.11,AKAP17A,chrX,-0.110489408,0.012405349,1.11022E-16,ADPVSC
ENSG00000046647.13,GEMIN8,chrX,0.134405971,0.016256537,2.1928E-16,ADPVSC
ENSG00000185291.11,IL3RA,chrX,-0.359973016,0.025716579,2.22045E-16,ADPVSC
ENSG00000143125.5,PROK1,chr1,-1.044838043,0.127251817,2.22045E-16,ADPVSC
ENSG00000178605.13,GTPBP6,chrX,-0.133569629,0.01561847,2.22045E-16,ADPVSC
ENSG00000091831.22,ESR1,chr6,0.253242228,0.033192748,3.15371E-16,ADPVSC
ENSG00000101098.12,RIMS4,chr20,-0.613905289,0.076783611,4.44089E-16,ADPVSC
ENSG00000169093.15,ASMTL,chrX,-0.130802339,0.01624402,7.77156E-16,ADPVSC
ENSG00000169239.12,CA5B,chrX,0.282797675,0.034722206,1.07329E-15,ADPVSC
ENSG00000235890.2,TSPEAR-AS1,chr21,0.641676757,0.081682452,1.09358E-15,ADPVSC
ENSG00000005073.5,HOXA11,chr7,1.930316166,0.211586493,1.21439E-15,ADPVSC
ENSG00000255346.9,NOX5,chr15,-0.679107734,0.080509908,1.9984E-15,ADPVSC
ENSG00000253967.1,,chr8,-1.52120464,0.162371553,2.33147E-15,ADPVSC
ENSG00000182912.6,TSPEAR-AS2,chr21,0.608696665,0.083459654,2.45159E-15,ADPVSC
ENSG00000182378.13,PLCXD1,chrX,-0.351831757,0.044169017,3.10862E-15,ADPVSC
ENSG00000261600.1,,chr2,0.856368559,0.103148653,3.61143E-15,ADPVSC
ENSG00000124343.12,XG,chrX,0.516151993,0.066752981,4.08717E-15,ADPVSC
ENSG00000159212.12,CLIC6,chr21,-0.633097711,0.083684959,4.21885E-15,ADPVSC
ENSG00000124120.10,TTPAL,chr20,-0.173247012,0.023102672,1.05471E-14,ADPVSC
ENSG00000203907.9,OOEP,chr6,-0.983154237,0.102133871,4.9738E-14,ADPVSC
ENSG00000069509.5,FUNDC1,chrX,0.102867461,0.013769365,5.36124E-14,ADPVSC
ENSG00000103034.14,NDRG4,chr16,-0.43646657,0.062213725,3.19411E-13,ADPVSC
ENSG00000215548.2,FRG1JP,chr9,-0.658421058,0.087902801,3.41505E-13,ADPVSC
ENSG00000105989.8,WNT2,chr7,0.646287207,0.102729646,4.65156E-13,ADPVSC
ENSG00000228709.1,LINC02575,chr21,0.650066143,0.084653326,1.39169E-12,ADPVSC
ENSG00000099953.9,MMP11,chr22,0.491151432,0.071738152,2.86896E-12,ADPVSC
ENSG00000124486.12,USP9X,chrX,0.091261157,0.012910142,4.84349E-12,ADPVSC
ENSG00000167393.17,PPP2R3B,chrX,-0.140336174,0.019797763,4.91518E-12,ADPVSC
